Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Austin Wells","NYY",116.889,440.376,394.161,85.4221,49.6337,16.926,1.33104,17.5315,49.4547,51.9613,37.1693,0.764885,110.218,4.74955,3.47076,0.825449,5.83364,3.31515,1.14062,0.216719,0.0844035,0.25028,0.337236,0.289707,0.399848,0.299505,0.689556,0.183129,3.70867,0.251556,,-0.403426,47.1889,-4.84487,91.9896,-0.403426,10.95,-4.561111330986023,19.668572425842285,3.09644,259.9100036621094,,,,,,,435.1,3.718803418,435.1,3.718803418,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Maikel Garcia","KCR",150.024,640.053,576.642,155.778,108.874,31.0187,2.88528,13.0001,82.0371,66.0347,52.4519,0.816586,92.1622,1.62819,5.97429,3.35644,12.9251,24.9791,7.61734,0.270146,0.0819493,0.143992,0.569126,0.329604,0.401579,0.318996,0.731183,0.131433,5.70731,0.299039,,0.806001,78.7142,3.08703,101.271,0.806001,3.97,1.764951229095459,6.38266658782959,3.08751,66.48999786376953,,,,,,,712.9,4.752666666,712.9,4.752666666,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Brent Rooker","ATH",149.825,640.501,567.651,151.177,83.4924,32.6463,0.894849,34.1433,89.879,94.6385,59.6155,2.45518,160.381,8.3148,4.33981,0.57958,9.17123,6.72445,2.2152,0.26632,0.0930763,0.250399,0.371712,0.342397,0.507429,0.362462,0.849826,0.241109,3.76388,0.31005,,-0.545706,101.373,25.6929,131.411,-0.545706,-0.04,23.166553020477295,-15.153924979269505,3.07527,45.810001373291016,,,,,,,910.3,6.068666666,910.3,6.068666666,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Brendan Donovan","SEA",131.302,564.026,498.887,131.859,91.3675,25.8379,1.06516,13.5881,64.9669,63.0841,49.492,1.98177,78.4424,9.68891,4.38735,1.5708,12.686,5.03291,1.76225,0.264306,0.0877477,0.139076,0.630934,0.339653,0.402078,0.325071,0.741731,0.137772,3.50915,0.287593,,-0.69588,72.1463,5.50228,115.004,-0.69588,-0.21,9.27844113111496,1.2083857506513596,3.05911,271,,,,,,,633.8,4.838167938,633.8,4.838167938,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Nick Kurtz","ATH",141.984,576.652,496.994,124.844,65.6261,23.3466,2.25191,33.6196,83.8272,88.0126,70.969,3.61887,178.705,4.36495,3.75085,0.573122,8.25937,3.20828,0.976195,0.251199,0.123071,0.309901,0.397129,0.347484,0.510174,0.364962,0.857658,0.258975,3.72599,0.316291,,-0.664795,92.438,24.3022,133.133,-0.664795,-0.7,21.85417765378952,-11.9045450091362,3.04861,17.850000381469727,,,,,,,828.6,5.835211267,828.6,5.835211267,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Taylor Ward","BAL",147.765,630.115,551.824,135.808,80.7211,26.2598,1.44791,27.3795,81.3502,81.6945,65.8184,0.577778,155.208,6.60815,5.27313,0.591167,9.53367,4.68003,1.70117,0.246108,0.104455,0.246317,0.424066,0.330782,0.447792,0.337179,0.778574,0.201684,3.65724,0.289522,,-0.767869,86.7945,12.3416,118.258,-0.767869,2.07,12.791744828224182,-4.770972013473511,3.03953,149.77999877929688,,,,,,,767.4,5.185135135,767.4,5.185135135,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Bo Bichette","NYM",139.205,607.769,564.061,160.498,113.848,26.5447,2.62416,17.4817,74.4169,72.8374,35.1004,1.16472,98.3678,3.67007,4.14711,0.68089,13.9855,5.78044,2.47793,0.284541,0.0577529,0.161851,0.356828,0.328296,0.433883,0.329447,0.762179,0.149342,4.08669,0.316157,,-0.858515,79.9012,8.0886,114.568,-0.858515,-0.81,9.635281503200531,-0.2615169882774353,3.02788,96.4000015258789,,,,,,,710,5.107913669,710,5.107913669,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Jackson Chourio","MIL",144.942,629.212,579.231,155.84,99.5705,30.6911,4.21181,21.3666,81.0269,81.6512,39.8781,2.54642,128.415,4.29296,4.60988,1.19985,9.14245,24.6067,6.38304,0.269046,0.0633779,0.204089,0.31054,0.318483,0.447238,0.328403,0.765721,0.178192,6.06746,0.309804,,1.37524,82.1871,7.84084,111.307,1.37524,4.68,9.807133316993713,-1.8378686904907227,2.95717,19.110000610351562,,,,,,,767.4,5.292413793,767.4,5.292413793,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Seiya Suzuki","CHC",138.585,596.762,523.137,133.151,77.7198,26.7397,1.73359,26.9577,81.5342,82.7627,63.5869,1.77299,151.181,4.32042,4.97393,0.743685,8.55442,9.99932,2.98264,0.254524,0.106553,0.253335,0.420601,0.337335,0.466858,0.34597,0.804193,0.212334,4.47146,0.303433,,-0.171257,86.4597,15.9476,124.378,-0.171257,-0.12,17.070852607488632,-8.285782925784588,2.93018,90.33000183105469,,,,,,,779.9,5.610791366,779.9,5.610791366,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Hunter Goodman","COL",138.758,560.344,515.189,131.551,72.5051,29.502,1.29662,28.2473,70.0013,87.8739,34.3966,0.410486,146.407,5.68121,4.6062,0.470789,8.43977,2.45785,0.865447,0.255345,0.0613848,0.261281,0.234938,0.306549,0.48213,0.336256,0.788679,0.226785,3.0668,0.299309,,-0.603371,76.7642,10.5552,102.278,-0.603371,4.68,0.9098312854766846,8.74611520767212,2.89531,64.08000183105469,,,,,,,701.1,5.043884892,701.1,5.043884892,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Otto Lopez","MIA",135.833,563.262,516.301,141.215,100.039,26.175,3.11972,11.881,66.7439,59.8988,36.4498,1.55966,88.1379,4.06437,4.58352,1.86325,12.2035,17.0254,4.75765,0.273513,0.0647119,0.156478,0.413554,0.323708,0.40533,0.316618,0.729038,0.131817,5.36895,0.307305,,0.539142,68.1833,1.62959,101.138,0.539142,1.85,1.2988226413726807,8.138564229011536,2.88289,226.42999267578125,,,,,,,617.2,4.538235294,617.2,4.538235294,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Yainer Diaz","HOU",130.454,518.654,487.659,131.307,88.7539,24.3138,0.673077,17.5659,58.7714,66.2098,22.7046,1.08027,90.8463,3.39385,4.2262,0.670039,11.7647,1.60395,0.553965,0.269259,0.0437761,0.175158,0.249923,0.30388,0.42994,0.315369,0.733821,0.160681,2.5659,0.296607,,-0.657155,62.2572,0.974251,102.365,-0.657155,1.11,0.7884484529495239,9.341098189353943,2.86278,110.66999816894531,,,,,,,569.1,4.377692307,569.1,4.377692307,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Randy Arozarena","SEA",151.649,651.203,564.226,131.084,79.7191,24.6418,2.69401,24.0291,87.8005,73.6516,65.4669,0.867051,169.386,16.8763,3.98982,0.643964,10.6961,23.6742,7.49095,0.232325,0.100532,0.260112,0.386496,0.328067,0.413311,0.325199,0.741379,0.180986,5.81369,0.285631,,0.603011,83.3654,6.42073,115.093,0.603011,0,12.186996400356293,-7.213798522949219,2.80199,88.9800033569336,,,,,,,756.8,4.978947368,756.8,4.978947368,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Marcus Semien","NYM",137.107,579.39,515.792,126.333,80.4737,22.7956,4.05296,19.0105,70.3146,66.0819,49.5755,0.457747,98.4685,3.39576,5.34585,0.611323,8.24745,8.40145,2.44004,0.24493,0.085565,0.169952,0.503466,0.312317,0.415411,0.315731,0.727728,0.170481,4.90945,0.265874,,-0.196885,69.7182,1.25879,105.172,-0.196885,2.8,3.3547926396131516,4.731861710548401,2.79959,255.63999938964844,,,,,,,626.3,4.571532846,626.3,4.571532846,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Gleyber Torres","DET",147.721,635.458,554.285,141.69,97.4168,26.7997,0.486696,16.9869,75.4303,69.059,70.1456,0.036183,110.06,3.99302,5.74785,1.28662,11.7631,7.1829,3.23037,0.255627,0.110386,0.173198,0.63734,0.340332,0.397672,0.325256,0.738004,0.142045,3.29573,0.288007,,-1.01863,81.3793,6.29503,108.35,-1.01863,-2.44,5.235182166099548,-0.1603553295135498,2.75694,247.6199951171875,,,,,,,706.2,4.771621621,706.2,4.771621621,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Andy Pages","LAD",139.698,573.411,524.299,134.319,81.2742,29.0366,1.9007,22.1072,75.9261,75.6747,35.4216,1.21257,125.679,8.3243,4.84753,0.518218,7.51346,9.29838,3.11325,0.256187,0.0617735,0.219177,0.281843,0.310817,0.445315,0.324987,0.756132,0.189128,4.75258,0.294239,,-0.232592,73.3079,5.55495,108.721,-0.232592,0.4,5.694179654121399,2.1547479927539825,2.75491,135.17999267578125,,,,,,,666.4,4.76,666.4,4.76,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Ben Rice","NYY",131.74,541.523,475.553,118.476,66.8022,23.2996,2.56792,25.8064,73.3476,71.3093,53.8483,0.454446,112.479,7.82737,3.74799,0.546824,9.35422,5.19138,1.5863,0.249134,0.0994385,0.207708,0.478741,0.333012,0.471726,0.346586,0.804739,0.222593,4.26537,0.271747,,-0.456511,78.7276,14.7425,124.422,-0.456511,0.7,15.131022691726685,-7.097550690174103,2.72886,53.47999954223633,,,,,,,702.9,5.325,702.9,5.325,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"George Springer","TOR",131.245,568.095,498.722,131.146,79.9143,23.0134,1.64942,26.569,81.6141,76.3671,56.4887,0.964955,111.307,6.06927,3.76364,0.705112,10.7338,12.17,3.46125,0.262964,0.0994353,0.19593,0.507504,0.342812,0.475546,0.352523,0.818358,0.212582,4.84175,0.286819,,0.0823813,85.3289,18.2041,127.987,0.0823813,-0.16,18.821713507175446,-12.33614268898964,2.66406,92.33999633789062,,,,,,,766.9,5.854198473,766.9,5.854198473,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Miguel Vargas","CHW",137.786,579.386,512.754,125.321,73.1472,28.643,1.10747,22.423,69.9348,70.8618,54.8557,0.564594,110.296,5.99918,4.85392,0.923555,7.52518,7.36284,2.42587,0.244407,0.094679,0.190366,0.497351,0.321845,0.435779,0.32829,0.757625,0.191372,3.84496,0.267344,,-0.40178,75.6257,7.16679,110.434,-0.40178,-2.18,6.723045319318771,-0.7459656000137329,2.6518,289.8399963378906,,,,,,,674.3,4.886231884,674.3,4.886231884,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Nico Hoerner","CHC",145.885,606.532,555.603,153.555,118.322,26.3453,3.32019,5.56811,73.264,54.409,36.1978,1.19456,56.948,8.90373,4.73377,1.09393,12.6729,25.5087,7.21332,0.276376,0.05968,0.0938912,0.63563,0.328121,0.36581,0.305556,0.693931,0.0894344,5.90141,0.29727,,1.07678,67.9736,-3.69284,96.6932,1.07678,4.63,-1.3003798723220825,6.976103782653809,2.64531,104.80000305175781,,,,,,,620.1,4.247260273,620.1,4.247260273,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Luke Keaschall","MIN",126.685,535.914,475.946,129.03,89.5734,27.1243,1.8539,10.4789,68.4326,52.4,45.7165,1.61145,90.8836,8.7178,4.89001,0.6433,9.23759,20.043,5.55437,0.271103,0.0853057,0.169586,0.503022,0.342751,0.401934,0.3262,0.744686,0.130831,5.45064,0.31241,,0.793945,69.0418,5.71939,108.493,0.793945,-0.53,6.158233404159546,0.8385107517242432,2.60304,126.95999908447266,,,,,,,616.3,4.852755905,616.3,4.852755905,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Brice Turang","MIL",148.783,633.26,565.978,144.25,103.957,23.3629,5.08465,11.8452,77.3631,58.6329,56.7304,1.35249,133.716,2.43311,4.2031,3.91573,10.2591,31.0956,6.31295,0.254868,0.0895847,0.211155,0.42426,0.323215,0.376901,0.307681,0.700116,0.122033,6.58742,0.31182,,2.56593,72.0616,-2.7629,97.1114,2.56593,1.51,0.39787793159484863,3.95416522026062,2.60086,51.90999984741211,,,,,,,667.5,4.479865771,667.5,4.479865771,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Trevor Story","BOS",135.935,575.096,521.516,129.986,82.1815,23.6037,2.93624,21.2647,74.036,69.8541,35.7426,1.4102,154.287,6.23662,4.08604,1.04114,7.06079,21.806,5.91107,0.249247,0.0621507,0.268281,0.231662,0.302979,0.428091,0.314904,0.73107,0.178845,6.22419,0.310588,,1.13015,68.8151,0.863121,97.273,1.13015,-0.03,-0.7182369232177734,6.263286801055074,2.59249,109.77999877929688,,,,,,,641.1,4.713970588,641.1,4.713970588,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Freddie Freeman","LAD",143.017,617.457,541.792,146.463,92.0374,31.345,0.83676,22.2436,83.0267,81.7564,63.0009,7.42507,112.027,6.89415,5.03953,0.730867,11.0465,7.95462,2.83746,0.27033,0.102033,0.181433,0.562373,0.350817,0.45444,0.345495,0.805257,0.18411,3.66433,0.301093,,-0.591071,89.2197,16.2624,122.769,-0.591071,-0.24,16.071717500686646,-11.322725519537926,2.58768,67.0199966430664,,,,,,,794.8,5.558041958,794.8,5.558041958,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Yandy Díaz","TBR",142.212,616.213,550.445,157.383,109.049,24.7869,0.463519,23.0835,76.9307,84.5588,56.0184,1.45399,92.5084,5.40481,3.56686,0.777918,18.3025,2.11291,0.916272,0.28592,0.0909074,0.150124,0.605549,0.355531,0.458443,0.352871,0.813975,0.172523,2.41863,0.306327,,-1.06845,92.7306,19.9203,126.741,-1.06845,-0.08,18.353288054466248,-14.356891706585884,2.57883,137.77999877929688,,,,,,,801.9,5.647183098,801.9,5.647183098,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Jacob Wilson","ATH",138.25,578.493,536.085,156.791,120.838,26.6822,2.2704,7.0003,65.8483,56.5858,29.1178,0.761262,46.9924,6.35847,4.04099,2.89075,16.7315,5.21721,1.95108,0.292474,0.0503339,0.0812324,0.619628,0.334028,0.389891,0.316771,0.723919,0.0974172,3.87516,0.308127,,-0.782469,70.0985,1.74511,99.9358,-0.782469,-0.54,-0.8262468799948692,5.714997708797455,2.5373,187.4199981689453,,,,,,,607.6,4.40289855,607.6,4.40289855,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Bo Naylor","CLE",120.487,447.452,394.677,83.8479,49.1293,17.166,1.59243,15.9602,49.6474,50.4374,43.8192,1.04342,115.047,3.47378,3.40477,2.07705,5.49043,5.17336,1.56392,0.212447,0.0979305,0.257116,0.38088,0.294451,0.385326,0.29701,0.679777,0.172879,4.32005,0.25419,,-0.235439,47.041,-5.82895,90.3275,-0.235439,5.41,-5.336457774043083,14.706835746765137,2.53438,654.989990234375,,,,,,,431.4,3.595,431.4,3.595,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Riley Greene","DET",148.276,629.526,561.913,139.107,82.8294,26.0313,3.36074,26.886,80.3032,82.6211,57.9929,1.88414,180.998,4.90432,4.23718,0.478178,10.7429,3.7323,1.12747,0.24756,0.0921215,0.287515,0.320406,0.321128,0.44939,0.331846,0.770518,0.20183,4.06852,0.313235,,-0.664859,83.9876,9.60422,112.889,-0.664859,1.45,8.898530840873718,-5.808300256729126,2.533,77.91000366210938,,,,,,,756.5,5.111486486,756.5,5.111486486,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Ian Happ","CHC",145.738,630.82,543.844,129.999,78.3385,28.6035,1.77615,21.281,80.1998,74.5852,77.2443,1.55173,148.737,5.21217,3.73269,0.787001,10.6268,8.34613,2.53183,0.239038,0.122451,0.235783,0.519336,0.337213,0.415557,0.329705,0.75277,0.176519,4.20245,0.28795,,-0.418876,83.0636,8.52735,113.236,-0.418876,1.02,9.476836919784546,-5.822834014892578,2.52114,182.99000549316406,,,,,,,729.7,4.997945205,729.7,4.997945205,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Kazuma Okamoto","TOR",126.007,522.586,459.968,108.66,60.7208,22.1587,0.472742,25.3078,65.7592,73.4855,51.506,2.41099,113.727,6.95556,3.55284,0.60316,9.4275,1.34513,0.339117,0.236234,0.0985598,0.217624,0.452891,0.320167,0.451526,0.332206,0.771692,0.215292,2.48063,0.256874,,-0.640734,69.8731,8.12558,113.992,-0.640734,0,7.977222263813019,-1.3611868619918823,2.51715,999,,,,,,,628.1,4.984920634,628.1,4.984920634,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","sa3063134",672960
"Brandon Nimmo","TEX",144.517,622.297,547.414,137.528,87.3306,25.5776,2.95274,21.6673,79.3888,71.9279,60.6823,0.861919,133.626,8.74154,4.29978,1.15894,11.9311,7.62214,2.1832,0.251232,0.0975135,0.21473,0.45412,0.333182,0.427488,0.331441,0.76067,0.176256,4.48253,0.292268,,-0.398784,82.8184,9.28916,114.266,-0.398784,0.66,10.064743220806122,-6.922682106494904,2.51285,145.52000427246094,,,,,,,744.7,5.135862068,744.7,5.135862068,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Trent Grisham","NYY",125.224,521.552,442.217,98.6618,53.536,19.2132,1.02396,24.8888,68.5619,64.9995,67.9061,0.502155,129.503,5.85232,3.00129,2.57562,8.04581,5.48337,1.82714,0.223107,0.1302,0.248303,0.524359,0.332231,0.440031,0.336489,0.772263,0.216924,3.69799,0.253667,,-0.488611,71.5485,9.92311,117.467,-0.488611,-5.61,10.248358219861984,-3.677531123161316,2.50889,252.33999633789062,,,,,,,634.1,5.0728,634.1,5.0728,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Francisco Alvarez","NYM",111.823,429.8,383.491,85.2946,54.0023,14.3493,0.662897,16.2801,47.2547,51.931,37.2491,1.2873,116.386,5.71318,2.77583,0.57104,8.50587,0.853134,0.403071,0.222416,0.086666,0.270792,0.320047,0.298808,0.390648,0.301044,0.689456,0.168232,2.50968,0.272139,,-0.626068,46.5928,-4.19135,95.111,-0.626068,6.69,-3.1165201663970947,13.217509746551514,2.49648,172.5500030517578,,,,,,,420.6,3.755357142,420.6,3.755357142,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"James Wood","WSN",146.076,631.252,551.026,142.058,88.2854,29.1102,1.93675,22.7259,82.0566,78.9168,72.2885,4.46545,184.42,4.2731,3.11529,0.549318,11.4401,17.4474,5.11651,0.257807,0.114516,0.29215,0.391977,0.346629,0.441394,0.341249,0.788023,0.183587,4.84109,0.343902,,0.33539,89.0372,14.4499,119.372,0.33539,-0.2,14.82871499657631,-11.569307520985603,2.48224,33.970001220703125,,,,,,,802.2,5.494520547,802.2,5.494520547,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"J.P. Crawford","SEA",144.529,601.412,520.845,125.237,90.1799,23.7834,1.04771,10.2256,63.8034,54.7247,65.8763,0.780513,114.881,5.29217,3.49768,3.43277,12.8743,4.44188,1.43878,0.240449,0.109536,0.191019,0.57343,0.329809,0.349033,0.303801,0.678842,0.108584,3.30733,0.288078,,-0.760846,66.5426,-4.51889,100.352,-0.760846,-2.64,-0.5112683326005936,4.051157712936401,2.48001,746.530029296875,,,,,,,566.1,3.904137931,566.1,3.904137931,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Mike Trout","LAA",117.935,501.789,423.93,100.763,55.9248,19.1221,1.01658,24.7,64.4749,68.8587,67.6478,5.16037,151.887,6.66253,3.13295,0.415934,6.00894,3.3686,1.03888,0.237689,0.134813,0.302691,0.445383,0.349189,0.462385,0.349132,0.811573,0.224696,3.39313,0.303676,,-0.577424,73.9883,14.6981,123.87,-0.577424,-0.83,13.539619028568268,-7.108946859836578,2.42495,178.5800018310547,,,,,,,665.3,5.638135593,665.3,5.638135593,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Bryson Stott","PHI",137.395,559.239,504.297,128.621,88.6685,23.283,3.30767,13.3615,70.0636,57.2085,46.5316,1.1086,95.1911,2.8583,4.1756,1.37622,8.56514,22.2305,5.23802,0.255049,0.0832053,0.170215,0.488823,0.319094,0.393822,0.311318,0.712916,0.138773,6.10637,0.288205,,1.39695,65.2897,-0.788681,97.2376,1.39695,3.26,-0.434032678604126,5.4755871295928955,2.41944,185.9199981689453,,,,,,,602.2,4.395620437,602.2,4.395620437,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Ryan Jeffers","MIN",125.72,500.239,439.933,103.898,67.1181,20.5841,0.45279,15.7427,56.3246,54.8557,45.2091,0.521804,105.996,8.98281,3.43133,2.68319,8.99443,2.33094,0.955318,0.236167,0.0903751,0.211891,0.426516,0.317732,0.392368,0.312203,0.7101,0.156201,2.78622,0.274092,,-0.722435,58.7611,-0.346045,98.8509,-0.722435,3.34,-1.3999467492103577,7.802284002304077,2.4166,313.0899963378906,,,,,,,516.7,4.10079365,516.7,4.10079365,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Jake Cronenworth","SDP",140.578,575.531,497.855,118.153,76.5406,24.4372,1.50659,15.6686,66.8828,60.3653,60.4257,1.38238,115.634,9.8453,4.07169,2.41044,10.7688,4.73596,1.34828,0.237324,0.104991,0.200917,0.522559,0.329299,0.386878,0.316009,0.716177,0.149554,3.8169,0.276519,,-0.565028,69.3837,1.38026,105.8,-0.565028,-0.56,3.3913381695747375,0.8380665183067322,2.39181,746.489990234375,,,,,,,610.9,4.332624113,610.9,4.332624113,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"J.T. Realmuto","PHI",120.948,474.04,425.113,109.749,70.8221,22.4282,1.65754,14.8413,58.0988,58.1039,31.3433,0.829262,113.065,6.98348,3.54379,0.494319,8.63677,8.49888,2.58305,0.258165,0.0661195,0.238514,0.277214,0.31709,0.423455,0.320881,0.740546,0.165291,4.71406,0.315571,,-0.0731193,59.0236,3.01216,103.789,-0.0731193,-3.54,2.0555303916335106,5.505256652832031,2.38718,213.52999877929688,,,,,,,528,4.363636363,528,4.363636363,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Carlos Correa","HOU",129.2,545.513,485.247,125.978,88.5859,22.1764,0.496254,14.7194,62.0038,61.002,48.7848,1.56015,107.604,3.29163,3.73062,0.52155,12.3952,0.473294,0.172293,0.259616,0.0894292,0.197252,0.453375,0.329088,0.398364,0.318336,0.727452,0.138748,1.99948,0.303442,,-0.894205,66.7954,2.33885,104.409,-0.894205,0.18,1.9404034614562988,2.5676693320274353,2.38222,281.9599914550781,,,,,,,581.4,4.506976744,581.4,4.506976744,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Max Muncy","LAD",111.486,454.169,380.313,84.2553,44.8056,16.9912,1.23123,21.2273,62.044,61.9988,64.2267,2.27139,112.03,5.45434,3.71372,0.461523,5.94881,2.41373,0.774638,0.221542,0.141416,0.246669,0.573301,0.339285,0.44014,0.338451,0.779426,0.218598,3.50026,0.251338,,-0.57529,63.028,9.36442,117.944,-0.57529,-2.7,9.083630919456482,-1.2971611022949219,2.34263,246.91000366210938,,,,,,,550.8,4.962162162,550.8,4.962162162,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Colton Cowser","BAL",128.118,516.074,457.344,104.699,60.4127,22.4668,0.832418,20.9873,66.1537,62.3429,47.4727,1.64245,162.277,7.15301,3.24228,0.862508,7.69664,11.1148,3.18116,0.228929,0.0919881,0.314445,0.292541,0.309242,0.419363,0.316162,0.728605,0.190434,4.69732,0.301859,,0.171612,62.2801,1.302,103.781,0.171612,0.39,2.471222296357155,2.3671294450759888,2.31234,254.75,,,,,,,572.4,4.471875,572.4,4.471875,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Daulton Varsho","TOR",133.013,544.779,491.491,108.621,58.7593,21.4988,2.07254,26.2901,69.5733,71.6759,43.9081,1.08194,142.977,4.54995,3.61939,1.21051,6.37961,9.8459,2.2737,0.221002,0.0805981,0.26245,0.307099,0.288977,0.43365,0.310629,0.722627,0.212647,5.14677,0.252669,,0.337391,63.2965,-1.0733,99.1278,0.337391,2,-0.2226223349571228,4.0526697635650635,2.31026,200.97999572753906,,,,,,,596.5,4.484962406,596.5,4.484962406,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Colson Montgomery","CHW",130.33,549.892,491.709,106.789,62.1531,20.0462,1.77683,22.8127,61.9836,66.4447,45.1025,1.81315,168.122,8.74643,3.81611,0.518407,7.87673,3.58145,1.04366,0.217179,0.0820207,0.305736,0.268273,0.292402,0.404359,0.302224,0.696761,0.18718,3.88042,0.275702,,-0.464946,60.1384,-4.83555,92.4776,-0.464946,2.66,-5.340328574180603,8.693796396255493,2.27951,239.66000366210938,,,,,,,559.6,4.304615384,559.6,4.304615384,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Jarren Duran","BOS",139.989,607.296,545.661,142.978,86.4316,33.9223,3.62933,18.9944,82.3811,70.5864,50.1526,0.837255,138.831,7.00671,3.31093,1.16517,9.03619,24.5887,5.0933,0.262027,0.0825835,0.228605,0.361251,0.330188,0.441926,0.334296,0.772114,0.1799,6.32173,0.316974,,1.88954,82.2299,10.4732,110.632,1.88954,0.69,9.499372601509094,-8.403457224369049,2.25068,69.22000122070312,,,,,,,759.3,5.423571428,759.3,5.423571428,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
