Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Joey Wiemer","WSN",35.83,120.3,108.783,22.8486,14.5591,4.6222,0.390719,3.27658,11.9942,12.6563,9.43898,0.264052,35.8013,1.21789,0.699757,0.159887,1.94283,2.06253,0.641627,0.210037,0.078462,0.2976,0.263649,0.278886,0.350071,0.276556,0.628957,0.140034,4.44471,0.27799,,-0.0149759,10.6494,-3.56495,75.0549,-0.0149759,0.23,-3.5716520324349403,-0.38798297941684723,0.00437646,999,,,,,,,93.5,2.597222222,93.5,2.597222222,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Hayden Senger","NYM",5.693,17.891,16.5167,3.28523,2.31916,0.645059,0.043822,0.277188,1.50424,1.44208,0.896675,0.000274627,5.26121,0.264679,0.107811,0.10513,0.299754,0.086537,0.0311218,0.198904,0.0501188,0.29407,0.170431,0.250007,0.293612,0.241724,0.543619,0.0947082,3.46826,0.271334,,-0.018413,1.07782,-1.03614,54.475,-0.018413,-0.01,-0.9837497565895319,0.4292746689170599,0.00417055,999,,,,,,,5.7,0.95,5.7,0.95,,,,,,,,,,,,,,,,,,,"Hayden Senger","21489",663584
"Vimael Machín","COL",6.745,22.305,20.3615,5.00767,3.54245,1.00589,0.0363142,0.423017,2.23795,2.38536,1.6058,0.102069,4.12673,0.119548,0.157151,0.061016,0.475375,0.191074,0.0781858,0.245938,0.0719927,0.185014,0.389121,0.302689,0.361233,0.290432,0.663922,0.115295,3.13164,0.287099,,-0.027906,2.22581,-0.409694,70.8875,-0.027906,-0.02,-0.7975259274244308,0.0840894989669323,0.0029319,999,,,,,,,16.9,2.414285714,16.9,2.414285714,,,,,,,,,,,,,,,,,,,"Vimael Machin","17684",605353
"Billy Cook","PIT",7.884,24.388,22.3709,4.78862,3.14271,1.03689,0.0745319,0.534496,2.45772,2.30245,1.50635,0.0693097,7.04639,0.273619,0.156432,0.080687,0.272108,0.559728,0.153661,0.214056,0.0617659,0.288929,0.213776,0.270231,0.338746,0.266921,0.608977,0.12469,5.02613,0.284624,,0.0169784,1.96814,-0.913486,66.5512,0.0169784,0.04,-0.9498530346900225,0.1616666540503502,0.00237451,999,,,,,,,26.2,3.275,26.2,3.275,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Ryan Fitzgerald","LAD",4.919,11.651,10.5792,2.1991,1.38085,0.49094,0.0539514,0.273362,1.27056,1.17237,0.819668,0.0224657,3.01403,0.13172,0.0825645,0.0378681,0.174239,0.136989,0.0407263,0.207871,0.0703518,0.258692,0.271951,0.271287,0.341996,0.269347,0.613283,0.134125,4.77261,0.26114,,-0.00452871,0.963202,-0.413454,70.6059,-0.00452871,0,-0.41042740317061543,0.0428093783557415,0.00204764,999,,,,,,,3.2,0.64,3.2,0.64,,,,,,,,,,,,,,,,,,,"Ryan Fitzgerald","24622",680837
"Brandon Lockridge","MIL",20.424,65.602,59.8631,13.8663,10.3479,2.75685,0.274304,0.487268,6.84943,4.53497,4.18938,0.122106,17.033,0.517753,0.388672,0.643048,1.09558,3.32987,0.650201,0.231633,0.0638606,0.259641,0.245957,0.285926,0.311269,0.265223,0.597195,0.0796359,6.36119,0.313094,,0.301123,5.20369,-2.54769,68.0257,0.301123,0.54,-2.184940218925476,0.014691412448883057,0.0012631,999,,,,,,,45,2.25,45,2.25,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"James Outman","MIN",66.401,234.482,208.371,41.7343,25.3411,8.01733,1.1602,7.21568,26.4113,23.4821,21.0156,0.576125,83.4958,3.47254,1.40853,0.21469,2.55457,4.79862,1.24393,0.200289,0.0896257,0.356086,0.251697,0.282679,0.353788,0.280625,0.636467,0.153499,5.47583,0.289908,,0.12516,21.5319,-6.17394,77.0979,0.12516,0,-6.204150974750519,-1.859653115272522,0.000683959,999,,,,,,,200.6,3.039393939,200.6,3.039393939,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Chas McCormick","CHC",34.863,114.51,102.112,22.0818,15.5163,3.22708,0.321199,3.01723,12.7586,10.5268,8.95982,0.229022,31.656,1.50746,0.844417,1.08672,1.62534,3.5076,1.11336,0.216252,0.0782449,0.276447,0.283037,0.28697,0.342791,0.278407,0.629761,0.12654,5.27404,0.2792,,0.075555,10.3089,-3.22132,78.0948,0.075555,-0.01,-2.897371359169483,-0.9066820833832026,0.000585457,999,,,,,,,95.9,2.74,95.9,2.74,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Ji Hwan Bae","NYM",11.16,30.483,27.5286,6.40054,4.72282,1.22802,0.0901253,0.359577,3.47258,2.19718,2.41516,0.0796774,7.68868,0.217123,0.16196,0.160144,0.519626,1.48844,0.318434,0.232505,0.0792298,0.252228,0.314119,0.297888,0.322848,0.276162,0.620736,0.0903424,6.01659,0.307549,,0.119253,2.68872,-0.913077,78.0661,0.119253,0,-0.6731906980276108,-0.3360119163990021,0.000508925,999,,,,,,,16.4,1.49090909,16.4,1.49090909,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Jose Rojas","NYM",2.135,6.124,5.58532,1.08774,0.64783,0.245464,0.00497709,0.189465,0.59124,0.665384,0.462759,0.0127463,1.57291,0.0276635,0.041051,0.00720351,0.0813198,0.0531887,0.00927276,0.194749,0.0755649,0.256843,0.294207,0.258004,0.342245,0.262778,0.60025,0.147496,3.4463,0.232472,,-0.00058985,0.473617,-0.249981,68.8979,-0.00058985,0,-0.22633566183503717,0.022501470521092415,-0.00000892433,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jose Rojas","19331",670351
"Sam Huff","BAL",4.22,12.946,11.9308,2.29688,1.54824,0.434311,0.00393318,0.310393,1.07119,1.22881,0.853873,0.0168888,4.72047,0.0894264,0.0577171,0.0142228,0.213878,0.000068563,0.000037008,0.192517,0.0659565,0.364628,0.180887,0.25056,0.307628,0.247148,0.558188,0.115111,1.21639,0.285513,,-0.0163383,0.836922,-0.692748,56.239,-0.0163383,0,-0.6840603444725275,0.2378380447626114,-0.0000656856,999,,,,,,,2.2,0.55,2.2,0.55,,,,,,,,,,,,,,,,,,,"Sam Huff","22209",669087
"Steward Berroa","MIL",8.51,23.436,20.9289,4.17815,2.87885,0.861931,0.114961,0.322413,2.49718,1.56269,1.9698,0.0292509,7.01914,0.139163,0.126555,0.271591,0.279359,1.26138,0.276664,0.199636,0.0840502,0.299502,0.280633,0.271413,0.298021,0.255058,0.569434,0.0983853,6.77481,0.281156,,0.106243,1.66558,-1.10356,61.0626,0.106243,0.06,-0.9753018319606781,0.19132715091109276,-0.000435165,999,,,,,,,12.2,1.355555555,12.2,1.355555555,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Sebastián Rivero","LAA",9.306,27.173,25.3051,5.06309,3.46625,1.07919,0.0151224,0.502523,2.07401,2.34804,1.17262,0.0082019,6.63757,0.275032,0.192154,0.228083,0.429384,0.130478,0.0526731,0.200082,0.0431538,0.244271,0.176664,0.241631,0.3035,0.239871,0.545131,0.103418,2.46032,0.248435,,-0.0278607,1.59611,-1.61459,48.6036,-0.0278607,0.01,-1.6739099584519863,0.7280555460602045,-0.00108491,999,,,,,,,18.3,2.033333333,18.3,2.033333333,,,,,,,,,,,,,,,,,,,"Sebastian Rivero","21735",665861
"Tyler Fitzgerald","SFG",28.152,106.932,98.1242,20.9536,13.7718,4.14215,0.716391,2.32323,11.6136,9.18674,6.18514,0.00767879,32.7924,1.39638,0.65099,0.575326,1.25194,2.64987,0.616078,0.213542,0.0578419,0.306666,0.188615,0.268297,0.341386,0.26786,0.609682,0.127844,6.18742,0.292656,,0.136763,8.71106,-3.92378,71.4712,0.136763,0.05,-3.4788792580366135,-0.09481483325362206,-0.00164114,999,,,,,,,79.6,2.842857142,79.6,2.842857142,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Bryan Torres","STL",21.109,82.716,75.2434,18.693,14.3057,3.72995,0.299068,0.358257,8.21188,6.09196,5.90278,0.226337,14.7759,0.363878,0.524863,0.681079,1.7984,2.201,0.41807,0.248434,0.0713621,0.178634,0.399487,0.304256,0.320239,0.277292,0.624495,0.071805,5.08338,0.302383,,0.134675,7.37175,-2.40178,77.6869,0.134675,0,-2.05280664563179,-0.7166635394096375,-0.00178931,999,,,,,,,64.8,3.085714285,64.8,3.085714285,,,,,,,,,,,,,,,,,,,"Bryan Torres","sa885119",663494
"Spencer Jones","NYY",10.859,41.231,37.6531,7.84581,4.74358,1.52667,0.145121,1.43045,4.79536,4.32884,3.04769,0.0843825,15.9666,0.301724,0.186374,0.0421303,0.490213,1.166,0.18243,0.208371,0.0739175,0.387247,0.19088,0.271802,0.370596,0.279979,0.642398,0.162224,5.83334,0.313826,,0.105622,3.76451,-1.10725,78.5389,0.105622,0,-0.9372929036617279,-0.5027315020561218,-0.00214042,999,,,,,,,32.9,2.99090909,32.9,2.99090909,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Garrett Hampson","CIN",19.933,59.239,53.2503,11.493,8.27743,2.08256,0.343422,0.789636,6.10399,4.06046,4.49412,0.0423547,16.2079,0.411266,0.357347,0.726012,0.866361,1.85176,0.377556,0.215831,0.0758642,0.273602,0.27728,0.280253,0.312324,0.264057,0.592577,0.0964936,5.98012,0.292362,,0.128988,4.64292,-2.35662,61.5927,0.128988,0.06,-2.5676052272319794,0.572680052369833,-0.0024585,999,,,,,,,39.6,1.98,39.6,1.98,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Vidal Bruján","NYM",13.417,41.684,37.9945,8.13965,5.81973,1.73935,0.0868434,0.493722,4.25261,3.1512,2.87878,0.131522,8.94484,0.37844,0.249548,0.182681,0.724661,1.41841,0.493374,0.214232,0.069062,0.214587,0.321837,0.274615,0.303566,0.256937,0.57818,0.0893339,5.17342,0.265432,,0.0225813,3.02606,-1.89922,64.8964,0.0225813,-0.12,-1.7116815503686666,0.2941049411892891,-0.00314507,999,,,,,,,23.5,1.807692307,23.5,1.807692307,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Jared Young","NYM",15.023,46.657,41.9924,9.18539,5.90183,1.92531,0.0686363,1.28961,4.94488,4.76519,3.58436,0.0754411,11.9699,0.62103,0.273583,0.185585,0.761318,0.626651,0.171534,0.218739,0.0768237,0.25655,0.299449,0.288151,0.359989,0.285139,0.64814,0.14125,4.10367,0.272207,,-0.0111426,4.45539,-1.05749,84.2155,-0.0111426,-0.01,-0.8839956214651465,-0.7055092547088861,-0.00380757,999,,,,,,,40.5,2.7,40.5,2.7,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Chadwick Tromp","ATL",11.241,35.794,33.2699,6.71621,4.83749,1.27983,0,0.598895,2.92905,3.29266,2.03054,0.00054908,9.26368,0.209367,0.226192,0.0579948,0.710996,0.0157511,0.00853158,0.201871,0.0567286,0.258805,0.219194,0.250619,0.294342,0.241945,0.544961,0.0924716,1.57809,0.258841,,-0.0470626,2.16277,-2.06656,50.8541,-0.0470626,0.03,-2.1319935359060764,0.8973611276596785,-0.00447693,999,,,,,,,24.5,2.227272727,24.5,2.227272727,,,,,,,,,,,,,,,,,,,"Chadwick Tromp","16953",644433
"Taylor Trammell","HOU",15.348,51.008,45.0625,9.24721,5.73051,1.84882,0.207494,1.46039,5.90793,4.85997,4.99983,0.0732806,15.0978,0.485705,0.355444,0.104481,0.649759,1.23429,0.303346,0.205208,0.0980205,0.295989,0.331163,0.289425,0.35267,0.283942,0.642095,0.147461,5.39247,0.269816,,0.0490708,4.82132,-1.20567,80.7163,0.0490708,0.02,-1.1102414466440678,-0.6905555538833141,-0.00462294,999,,,,,,,37.5,2.5,37.5,2.5,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Christian Franklin","WSN",6.228,24.169,21.4595,4.83565,3.48303,0.89626,0.0699107,0.386446,2.42969,2.052,2.20421,0.017311,5.98174,0.287632,0.125532,0.0921619,0.503365,0.531475,0.117429,0.225339,0.0912001,0.247496,0.36849,0.304338,0.327644,0.283197,0.631982,0.102305,4.75453,0.292388,,0.0188758,2.26985,-0.585903,79.6043,0.0188758,0,-0.5653648283332586,-0.28833332657814026,-0.00507364,999,,,,,,,17.8,2.966666666,17.8,2.966666666,,,,,,,,,,,,,,,,,,,"Christian Franklin","sa3017510",681047
"Braden Montgomery","CHW",31.437,122.098,111.088,24.8754,16.4465,5.07693,0.361693,2.99025,12.4816,11.8124,8.74958,0.437626,35.4084,1.30528,0.679435,0.275837,2.15171,1.52996,0.350267,0.223925,0.0716603,0.29,0.247104,0.286731,0.356892,0.281949,0.643624,0.132967,4.2755,0.29829,,-0.0095135,11.3432,-3.08365,78.5105,-0.0095135,0,-3.1020036917179823,-1.1643333435058594,-0.00654005,999,,,,,,,105.5,3.403225806,105.5,3.403225806,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Jason Delay","BOS",5.257,16.917,15.6151,3.37545,2.50199,0.642561,0.0304255,0.200473,1.40559,1.45003,0.899979,0.00325805,3.74391,0.164062,0.112628,0.125231,0.327376,0.080352,0.0319078,0.216166,0.0531997,0.221311,0.240385,0.264385,0.299728,0.250613,0.564112,0.0835621,3.03562,0.269446,,-0.0205167,1.14124,-0.857637,52.9859,-0.0205167,0,-0.957915510982275,0.3107914328575134,-0.00663685,999,,,,,,,6.7,1.34,6.7,1.34,,,,,,,,,,,,,,,,,,,"Jason Delay","19806",641511
"Ronny Simon","PIT",4.033,13.1,11.9156,2.82785,2.01282,0.573755,0.0584487,0.182827,1.43252,1.10212,0.925173,0.0251891,2.56482,0.0774207,0.0957187,0.086091,0.232339,0.427497,0.109121,0.237324,0.0706239,0.195788,0.360716,0.294335,0.341316,0.280072,0.635651,0.103993,5.66434,0.285527,,0.0210722,1.19706,-0.35081,75.5597,0.0210722,0,-0.35839269310235977,-0.14440035820007324,-0.00685012,999,,,,,,,10.7,2.675,10.7,2.675,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Patrick Wisdom","SEA",2.557,10.35,9.25252,1.70034,0.840924,0.325765,0.0271447,0.506503,1.16786,1.42212,0.906417,0.00550382,4.03406,0.113078,0.054163,0.0238196,0.0933815,0.106976,0.0337621,0.18377,0.0875765,0.389765,0.224691,0.263392,0.389072,0.283845,0.652464,0.205302,4.14172,0.250484,,-0.00467652,0.977475,-0.245457,86.6056,-0.00467652,-0.06,-0.16807057242840528,-0.25729937478899956,-0.00707386,999,,,,,,,14.6,4.866666666,14.6,4.866666666,,,,,,,,,,,,,,,,,,,"Patrick Wisdom","13602",621550
"Akil Baddoo","MIL",11.453,40.61,36.2912,7.6392,4.81643,1.49752,0.229865,1.09538,4.48874,4.17657,3.77805,0.129371,11.5841,0.196447,0.214285,0.129975,0.488248,1.28684,0.321079,0.210497,0.0930325,0.285252,0.326141,0.286899,0.354978,0.282169,0.641878,0.144481,5.80302,0.27465,,0.0686994,3.78001,-1.01838,79.6343,0.0686994,0.02,-0.9115293622016907,-0.510231476277113,-0.00722902,999,,,,,,,35,3.181818181,35,3.181818181,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Dairon Blanco","KCR",22.961,51.657,47.1193,10.8616,7.55285,1.9751,0.274315,1.05937,7.00775,3.76152,2.85785,0.0478328,13.2584,0.720804,0.279541,0.679539,0.5797,4.55497,0.961045,0.230514,0.0553236,0.256662,0.215551,0.283268,0.351522,0.2787,0.634791,0.121009,7.99482,0.296311,,0.444259,4.66278,-1.44089,73.5128,0.444259,-0.15,-1.1683813631534576,-0.681504637002945,-0.00735995,999,,,,,,,48.5,2.108695652,48.5,2.108695652,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Gabriel Rincones Jr.","PHI",9.428,35.133,31.3977,6.77557,4.35051,1.43645,0.0801646,0.908445,3.8741,3.58122,3.1106,0.159368,9.42584,0.400142,0.179678,0.0449251,0.544062,0.923012,0.157448,0.215798,0.0885379,0.26829,0.330008,0.293157,0.353456,0.284719,0.646612,0.137657,4.98465,0.27619,,0.0692794,3.34297,-0.808268,79.0165,0.0692794,0,-0.8044693917036057,-0.4364815056324005,-0.0073734,999,,,,,,,31.4,3.488888888,31.4,3.488888888,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Kameron Misner","KCR",18.064,65.929,58.8584,12.0432,7.56594,2.52325,0.451674,1.50232,7.36911,6.0136,5.99133,0.0764869,21.0807,0.486107,0.422273,0.170884,0.789877,1.82504,0.436692,0.204613,0.0908755,0.319749,0.284209,0.281648,0.339403,0.274853,0.621051,0.134791,6.1062,0.287236,,0.0939697,5.74513,-2.04489,70.863,0.0939697,0.24,-2.170119933784008,-0.17814813554286957,-0.00809282,999,,,,,,,57.5,3.194444444,57.5,3.194444444,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Marco Luciano","NYY",6.235,20.368,18.3263,3.39658,2.2344,0.682052,0.0252137,0.454919,1.88235,1.78503,1.79643,0.00956726,7.24773,0.104364,0.119509,0.0214313,0.289352,0.217564,0.070629,0.18534,0.0881987,0.355839,0.247861,0.260357,0.299779,0.250937,0.560136,0.114439,3.75009,0.273819,,-0.0126471,1.3794,-1.02724,58.5331,-0.0126471,0,-1.008104425854981,0.22451499104499817,-0.00844651,999,,,,,,,7.7,1.283333333,7.7,1.283333333,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Luke Williams","ATL",16.819,27.378,25.2813,5.19488,3.50712,1.08828,0.127058,0.472427,2.97394,2.22083,1.65446,0.0192878,8.11154,0.197494,0.172411,0.0722855,0.317648,1.02871,0.285382,0.205483,0.0604304,0.296279,0.203964,0.258072,0.314641,0.252665,0.572713,0.109159,6.19656,0.279935,,0.0536209,1.89255,-1.34237,58.1979,0.0536209,0,-1.3027973249554634,0.3017857074737549,-0.00922234,999,,,,,,,13.8,0.811764705,13.8,0.811764705,,,,,,,,,,,,,,,,,,,"Luke Williams","19931",663897
"Jack Winkler","HOU",3.585,6.325,5.83159,1.19171,0.827826,0.258428,0.0142892,0.0911682,0.582918,0.50518,0.373556,0.00488043,1.7347,0.0651471,0.03714,0.017566,0.0943527,0.190155,0.0269912,0.204354,0.0590603,0.274262,0.215343,0.258491,0.300471,0.248215,0.558962,0.0961164,5.2898,0.272219,,0.0186487,0.414372,-0.332975,54.2791,0.0186487,0,-0.32409496791660786,0.02324000559747219,-0.00925117,999,,,,,,,-0.4,-0.1,-0.4,-0.1,,,,,,,,,,,,,,,,,,,"Jack Winkler","29830",676466
"Trey Mancini","LAA",4.089,16.861,15.2385,3.46793,2.35507,0.609557,0.00409552,0.49921,1.65522,1.8233,1.2807,0.0530567,4.26498,0.212744,0.105654,0.023419,0.342798,0.0517828,0.0214889,0.227577,0.0759564,0.252949,0.300283,0.294661,0.366395,0.289992,0.661056,0.138818,2.10255,0.280599,,-0.0234999,1.67654,-0.315717,83.1306,-0.0234999,0,-0.3587395176291466,-0.31550925970077515,-0.00960925,999,,,,,,,7.7,1.925,7.7,1.925,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Dominic Smith","ATL",65.815,257.222,231.303,55.1496,37.2964,11.0871,0.373246,6.39275,26.5104,28.4686,20.1601,0.720957,52.4582,3.18897,2.30535,0.264766,4.85981,1.22991,0.469211,0.23843,0.0783763,0.203941,0.384308,0.305493,0.372505,0.297195,0.677998,0.134075,2.7402,0.278998,,-0.34177,27.0805,-3.31226,88.8656,-0.34177,0,-3.7267906069755554,-5.078318119049072,-0.0101912,999,,,,,,,236.2,3.578787878,236.2,3.578787878,,,,,,,,,,,,,,,,,,,"Dominic Smith","15653",642086
"Vinny Capra","BOS",6.213,17.81,16.2723,3.66336,2.66637,0.730661,0.0468582,0.219475,1.6532,1.53545,1.15144,0.0256948,4.01865,0.168937,0.121362,0.0959998,0.328711,0.232997,0.0678312,0.225129,0.0646511,0.22564,0.286523,0.281344,0.316254,0.265114,0.597598,0.0911246,3.99345,0.283319,,-0.00732816,1.41115,-0.693237,62.9745,-0.00732816,0,-0.7845367887057364,0.06543944776058197,-0.010856,999,,,,,,,12.3,2.05,12.3,2.05,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"Brett Wisely","ATL",15.344,52.827,47.9396,10.2232,7.09414,2.27549,0.0771358,0.776398,4.98948,4.50517,3.65539,0.171504,12.7369,0.386093,0.390905,0.455005,0.794159,0.932893,0.276398,0.213251,0.0691954,0.241106,0.286991,0.272372,0.312521,0.25863,0.584892,0.0992698,4.11104,0.271325,,0.00100715,3.90761,-2.33431,62.2842,0.00100715,0.1,-2.3604134805500507,0.4946501925587654,-0.0110698,999,,,,,,,37.1,2.473333333,37.1,2.473333333,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Oliver Dunn","CHW",3.951,12.602,11.3338,2.21674,1.5145,0.442504,0.0583497,0.201388,1.25267,0.894348,1.01229,0.0146206,4.21909,0.133091,0.0650882,0.057703,0.191001,0.314408,0.0723482,0.195586,0.0803277,0.334795,0.239931,0.26802,0.298232,0.25373,0.566251,0.102645,5.72777,0.288797,,0.0157907,0.882027,-0.606996,59.0714,0.0157907,0,-0.5921184737235308,0.0463036447763443,-0.0114666,999,,,,,,,3.2,0.8,3.2,0.8,,,,,,,,,,,,,,,,,,,"Oliver Dunn","26295",686554
"Dustin Harris","CHW",15.246,40.873,37.1054,8.35771,5.69859,1.63628,0.196579,0.826264,4.48079,3.53104,2.93535,0.15358,9.57078,0.388941,0.335126,0.10817,0.476199,1.54162,0.345485,0.225242,0.0718164,0.234159,0.306699,0.28657,0.34674,0.277665,0.633311,0.121498,5.91984,0.278494,,0.108291,3.65506,-1.1744,75.56,0.108291,0,-1.069073610007763,-0.45054012537002563,-0.0115441,999,,,,,,,35.8,2.386666666,35.8,2.386666666,,,,,,,,,,,,,,,,,,,"Dustin Harris","25705",687957
"Matt Koperniak","STL",12.425,45.281,41.7743,9.62154,7.00634,1.69745,0.107057,0.810689,4.25184,4.2196,2.66801,0.0540619,9.5663,0.406837,0.281465,0.150419,1.01643,0.477854,0.132128,0.230322,0.0589211,0.211265,0.278897,0.281326,0.334301,0.271321,0.615626,0.103979,3.739,0.278131,,-0.0247336,3.81599,-1.53431,73.5966,-0.0247336,0,-1.4417333137243986,-0.19174383580684662,-0.0129903,999,,,,,,,38.2,3.183333333,38.2,3.183333333,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Donovan Solano",,6.802,21.404,19.5979,4.7875,3.49556,0.862666,0.030777,0.398497,2.11198,2.16458,1.26244,0.00652308,4.82913,0.376494,0.133724,0.0334129,0.460783,0.0327964,0.0149091,0.244286,0.0589817,0.225618,0.261423,0.300714,0.352446,0.288594,0.65316,0.10816,2.22807,0.302606,,-0.0333994,2.10396,-0.425086,82.9573,-0.0333994,0,-0.46453922241926193,-0.3932245671749115,-0.0136444,999,,,,,,,13.9,1.985714285,13.9,1.985714285,,,,,,,,,,,,,,,,,,,"Donovan Solano","8623",456781
"Joey Meneses","ATH",15.73,56.144,51.9057,12.9487,8.87752,2.62098,0,1.45022,5.82479,6.26119,3.26879,0.146347,10.8476,0.444351,0.459889,0.0652255,1.24781,0.110577,0.0447577,0.249466,0.0582216,0.19321,0.301339,0.297115,0.383779,0.295885,0.680895,0.134313,2.04472,0.286976,,-0.0783669,5.85118,-0.782666,85.5486,-0.0783669,0,-1.03464824706316,-1.0314520597457886,-0.0136807,999,,,,,,,47.9,2.99375,47.9,2.99375,,,,,,,,,,,,,,,,,,,"Joey Meneses","14366",608841
"Carlos Cortes","ATH",42.745,148.868,135.637,31.1504,19.2275,7.13468,0.387324,4.40098,15.7073,16.5239,10.8119,0.218424,32.4358,0.932503,1.29889,0.187947,2.39692,0.538455,0.174213,0.229661,0.0726276,0.217883,0.333333,0.288505,0.385314,0.292854,0.673818,0.155653,3.17493,0.26723,,-0.166676,15.1482,-2.44169,83.4602,-0.166676,-0.21,-3.0687193125486374,-2.1889351159334183,-0.0136956,999,,,,,,,133.4,3.102325581,133.4,3.102325581,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Ryan Ward","LAD",6.875,24.959,22.9726,4.90192,2.98719,0.957133,0.0833688,0.874225,2.86967,2.98933,1.65938,0.0922277,6.50218,0.140033,0.158381,0.0286409,0.384179,0.331168,0.0785208,0.213381,0.0664843,0.260514,0.255204,0.268802,0.376469,0.279096,0.645271,0.163088,4.63124,0.255653,,0.00308715,2.26094,-0.688162,77.2839,0.00308715,0,-0.6688898315187544,-0.31828704476356506,-0.0160411,999,,,,,,,23.3,3.328571428,23.3,3.328571428,,,,,,,,,,,,,,,,,,,"Ryan Ward","sa1169792",669899
"Rhylan Thomas","SEA",7.708,24.923,23.0389,5.72894,4.45599,1.0821,0.0271395,0.163705,2.39401,2.00997,1.31061,0.0567046,2.40083,0.127303,0.190721,0.255458,0.502086,0.77004,0.167449,0.248664,0.0525864,0.09633,0.545899,0.290538,0.319305,0.269078,0.609843,0.0706412,4.73427,0.269306,,0.0468993,2.05497,-0.889876,76.4332,0.0468993,-0.02,-0.6453672721982002,-0.3768518455326557,-0.0168212,999,,,,,,,18.4,2.3,18.4,2.3,,,,,,,,,,,,,,,,,,,"Rhylan Thomas","31793",689041
"Heston Kjerstad","BAL",11.057,39.932,36.4837,8.31768,5.48367,1.70044,0.113009,1.02055,4.13056,4.17343,2.43455,0.10497,10.491,0.68255,0.280692,0.0504917,0.709661,0.208332,0.062738,0.227983,0.0609673,0.26272,0.232062,0.286719,0.364705,0.284837,0.651423,0.136722,3.55128,0.288962,,-0.0401125,3.80342,-0.914852,82.2019,-0.0401125,-0.15,-0.8777730837464333,-0.6618981659412384,-0.0169099,999,,,,,,,33,3,33,3,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Sandy León","ATL",5.815,14.063,12.4757,2.18094,1.49713,0.369166,0.0051779,0.309465,1.16935,1.2482,1.07764,0.00555362,4.75172,0.135711,0.0832562,0.129166,0.231827,0.0333054,0.0165567,0.174816,0.0766294,0.337888,0.226789,0.246458,0.279653,0.236898,0.526111,0.104837,2.11617,0.249605,,-0.0179762,0.792107,-0.869545,47.3972,-0.0179762,0,-0.8947373125702143,0.25835904479026794,-0.0172395,999,,,,,,,2.2,0.366666666,2.2,0.366666666,,,,,,,,,,,,,,,,,,,"Sandy Leon","5273",506702
"Junior Perez","ATH",11.396,43.769,39.5338,7.99038,4.74652,1.89382,0.106491,1.24355,5.03929,3.98915,3.52466,0.0549949,15.5389,0.210447,0.233694,0.266404,0.471666,1.5551,0.211027,0.202115,0.0805287,0.35502,0.226829,0.269535,0.349773,0.271887,0.619308,0.147657,5.98071,0.293531,,0.16897,3.70869,-1.46296,69.0172,0.16897,0,-1.4293342232704163,-0.24620987474918365,-0.0172996,999,,,,,,,35.8,3.254545454,35.8,3.254545454,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
